Index_ID,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
9104,6366367,Active,currency 1,-1397,0,430.0,,,0,2700000.0,842301.0,,0.0,Consumer credit,-18,
9105,5837962,Closed,currency 1,-1715,0,-483.0,-458.0,,0,11250.0,0.0,0.0,0.0,Credit card,-369,5668.065
9106,6795875,Active,currency 1,-727,0,,,,0,145215.0,,,0.0,Credit card,-58,
9107,5466346,Closed,currency 1,-1188,0,-807.0,-806.0,,0,135000.0,0.0,0.0,0.0,Credit card,-764,
9108,5732113,Closed,currency 1,-2431,0,-2124.0,-2109.0,,0,99549.0,0.0,0.0,0.0,Consumer credit,-833,
9109,5496834,Closed,currency 1,-2807,0,-2624.0,-2624.0,0.0,0,19260.0,0.0,0.0,0.0,Consumer credit,-2624,
9111,5390346,Closed,currency 1,-1972,0,-876.0,-1555.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-862,
9112,5646634,Closed,currency 1,-1851,0,-1486.0,-1486.0,52.11,0,32395.5,0.0,0.0,0.0,Consumer credit,-1486,
9113,6371702,Closed,currency 1,-2475,0,-2230.0,-2224.0,,0,23049.0,0.0,0.0,0.0,Consumer credit,-2224,
9114,6154474,Closed,currency 1,-2276,0,-2095.0,-2074.0,0.0,0,36022.5,,,0.0,Consumer credit,-2074,
9117,5183546,Closed,currency 1,-2793,0,-2458.0,-2475.0,14535.0,0,130756.5,0.0,0.0,0.0,Consumer credit,-2457,
9119,6589867,Closed,currency 1,-1581,0,-1397.0,-1397.0,,0,47250.0,0.0,,0.0,Consumer credit,-1101,
9122,6272745,Closed,currency 1,-1551,0,-820.0,-820.0,0.0,0,234817.29,0.0,0.0,0.0,Consumer credit,-816,7537.5
9123,5047275,Closed,currency 1,-1403,0,31114.0,-973.0,,0,145350.0,0.0,0.0,0.0,Credit card,-552,
9124,5074736,Closed,currency 1,-239,0,126.0,-88.0,,0,576000.0,0.0,0.0,0.0,Consumer credit,-49,5249.25
9125,5900945,Closed,currency 1,-235,0,-51.0,-173.0,,0,0.0,0.0,0.0,0.0,Credit card,-166,0.0
9126,5943790,Closed,currency 1,-1687,0,-1475.0,-1501.0,,0,20847.33,0.0,,0.0,Consumer credit,-839,96939.0
9127,5722211,Active,currency 1,-427,0,682.0,,,0,112500.0,66928.5,0.0,0.0,Credit card,-31,
9130,5881791,Closed,currency 1,-1319,0,508.0,-769.0,,0,4257900.0,0.0,,0.0,Car loan,-769,
9131,6018839,Active,currency 1,-350,0,31093.0,,,0,45000.0,26558.145,18441.855,0.0,Credit card,-327,
9132,5711648,Closed,currency 1,-1166,0,-1044.0,-1072.0,0.0,0,36817.92,0.0,0.0,0.0,Consumer credit,-1072,
9133,6228298,Closed,currency 1,-871,0,223.0,-404.0,,0,506488.5,0.0,0.0,0.0,Consumer credit,-387,
9134,5895869,Closed,currency 1,-2915,0,-2731.0,-2760.0,0.0,0,33601.5,0.0,0.0,0.0,Consumer credit,-2760,
9135,5864950,Closed,currency 1,-2228,0,-2013.0,-2042.0,0.0,0,24132.87,0.0,0.0,0.0,Consumer credit,-2042,
9136,5034239,Closed,currency 1,-2205,0,-1871.0,-1899.0,0.0,0,101321.1,0.0,0.0,0.0,Consumer credit,-1899,
9137,6825446,Closed,currency 1,-2574,0,-2392.0,-2392.0,0.0,0,14580.0,0.0,0.0,0.0,Consumer credit,-2387,
9138,5606211,Closed,currency 1,-2793,0,-2426.0,-2421.0,,0,45747.0,0.0,0.0,0.0,Consumer credit,-902,
9139,5193438,Closed,currency 1,-2242,0,31108.0,-1842.0,,0,51750.0,0.0,0.0,0.0,Credit card,-558,
9140,5453461,Closed,currency 1,-2574,0,-2208.0,-2207.0,,0,44275.5,0.0,,0.0,Consumer credit,-476,
9142,6146504,Active,currency 1,-1584,0,-890.0,,0.0,0,4500.0,-0.45,4500.45,0.0,Credit card,-610,
9144,6145316,Active,currency 1,-1823,0,1829.0,,,0,11250.0,0.0,,0.0,Credit card,-15,
9145,5800165,Closed,currency 1,-1315,0,-1131.0,-1220.0,,0,41958.0,0.0,0.0,0.0,Consumer credit,-1220,
9147,6412629,Closed,currency 1,-1701,0,-1608.0,-1608.0,,0,20223.0,0.0,0.0,0.0,Consumer credit,-913,
9148,5488263,Closed,currency 1,-590,0,-225.0,-225.0,,0,378000.0,0.0,0.0,0.0,Consumer credit,-204,
9150,6595603,Active,currency 1,-23,0,9.0,,,0,22500.0,23850.0,0.0,0.0,Consumer credit,-3,
9151,6242149,Active,currency 1,-472,0,624.0,,,0,1563840.0,1073929.5,0.0,0.0,Consumer credit,-2,65533.5
9152,5858750,Closed,currency 1,-2078,0,-1894.0,-1891.0,,0,31275.0,0.0,0.0,0.0,Consumer credit,-1731,0.0
9155,5694168,Closed,currency 1,-2326,0,-2018.0,-2014.0,,0,62797.5,0.0,0.0,0.0,Consumer credit,-2009,
9156,5866596,Closed,currency 1,-960,0,-654.0,-654.0,0.0,0,74970.0,0.0,0.0,0.0,Consumer credit,-654,
9158,6225666,Closed,currency 1,-417,0,1409.0,-113.0,,0,459000.0,0.0,0.0,0.0,Consumer credit,-69,
9159,5857463,Active,currency 1,-821,0,500.0,,,0,135000.0,135337.5,0.0,0.0,Credit card,-118,
9161,5044728,Active,currency 1,-476,0,1350.0,,,0,735750.0,437166.0,0.0,0.0,Consumer credit,-13,
9162,5970064,Active,currency 1,-190,0,789.0,,,0,13500.0,0.0,0.0,0.0,Credit card,-8,
9163,6511742,Closed,currency 1,-1186,0,-486.0,-818.0,,0,606690.0,0.0,,0.0,Consumer credit,-725,
9164,6290744,Closed,currency 1,-2699,0,-1968.0,-2001.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-1455,
9165,5545538,Closed,currency 1,-2731,0,-1615.0,-1454.0,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-1452,
9166,6349885,Closed,currency 1,-1074,0,776.0,-769.0,,0,225000.0,0.0,,0.0,Credit card,-197,
9167,6232845,Closed,currency 1,-1780,0,-1598.0,-1629.0,,0,25726.5,0.0,,0.0,Consumer credit,-549,5206.5
9168,6393693,Closed,currency 1,-597,0,-475.0,-503.0,0.0,0,25906.23,0.0,0.0,0.0,Consumer credit,-503,
9169,5736900,Closed,currency 1,-1519,0,-1154.0,-1192.0,,0,169447.5,0.0,,0.0,Consumer credit,-1190,16933.5
9171,6486571,Closed,currency 1,-759,0,-363.0,-421.0,,0,79200.0,0.0,0.0,0.0,Consumer credit,-420,
9173,5665943,Closed,currency 1,-1834,0,-8.0,-612.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-105,
9176,5009518,Closed,currency 1,-109,0,-17.0,-17.0,,0,13675.5,0.0,0.0,0.0,Consumer credit,-15,
9177,5062990,Closed,currency 1,-1680,0,-1499.0,-1499.0,,0,25893.0,0.0,0.0,0.0,Consumer credit,-613,
9178,6769531,Closed,currency 1,-650,0,-526.0,-617.0,,0,49905.0,0.0,0.0,0.0,Consumer credit,-616,
9179,5731568,Closed,currency 1,-1533,0,-915.0,-190.0,,0,225000.0,0.0,0.0,0.0,Credit card,-187,
9183,5442553,Closed,currency 1,-28,0,-28.0,-28.0,0.0,0,157545.405,0.0,157545.405,0.0,Credit card,-28,
9184,6045865,Closed,currency 1,-1530,0,-799.0,-1135.0,,0,472693.5,0.0,0.0,0.0,Consumer credit,-1130,0.0
9185,6557439,Active,currency 1,-2645,60,-2248.0,,,0,50251.32,0.0,,226.935,Consumer credit,-716,
9186,5466658,Closed,currency 1,-2874,0,-2508.0,-2498.0,,0,49185.0,0.0,0.0,0.0,Consumer credit,-856,0.0
9187,5124220,Closed,currency 1,-2577,0,-2030.0,-2030.0,1089.0,0,49410.0,,,0.0,Consumer credit,-2030,
9189,5649305,Closed,currency 1,-2079,0,-984.0,-1337.0,,0,247500.0,0.0,0.0,0.0,Consumer credit,-463,
9190,6830234,Closed,currency 1,-2713,0,-1617.0,-1738.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-409,0.0
9191,6504757,Active,currency 1,-604,0,31061.0,,,0,60750.0,0.0,,0.0,Credit card,-16,
9192,6454266,Active,currency 1,-177,0,127.0,,0.0,0,52650.36,21449.43,0.0,0.0,Consumer credit,-20,
9193,5598501,Closed,currency 1,-2110,0,-1927.0,-1913.0,,0,41436.0,0.0,0.0,0.0,Consumer credit,-821,0.0
9196,5490901,Active,currency 1,-721,0,984.0,,,0,0.0,0.0,0.0,0.0,Credit card,-13,
9197,5031708,Closed,currency 1,-1289,0,-893.0,-1227.0,0.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-1227,
9199,6789238,Active,currency 1,-1168,0,-85.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-28,
9200,6213010,Closed,currency 1,-1724,0,-1541.0,-1571.0,,0,38250.0,0.0,,0.0,Consumer credit,-1521,0.0
9202,5725187,Closed,currency 1,-2301,0,-1936.0,-2057.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-1319,
9203,6203085,Closed,currency 1,-932,0,-526.0,-526.0,,0,106542.0,0.0,,0.0,Consumer credit,-517,
9204,5186994,Closed,currency 1,-2850,0,-2485.0,-2475.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-538,
9207,6306168,Closed,currency 1,-1210,0,-1025.0,-1025.0,,0,33597.0,0.0,,0.0,Consumer credit,-872,
9209,5887088,Closed,currency 1,-1771,0,-1676.0,-1668.0,,0,45589.5,0.0,0.0,0.0,Consumer credit,-767,
9210,6274013,Active,currency 1,-56,0,238.0,,,0,225000.0,0.0,0.0,0.0,Credit card,-28,
9213,5032339,Active,currency 1,-1518,0,308.0,,,0,157500.0,28728.0,0.0,0.0,Consumer credit,-14,
9215,5803826,Closed,currency 1,-1365,0,-1245.0,-1271.0,0.0,0,43404.75,0.0,0.0,0.0,Consumer credit,-1225,
9217,6774140,Closed,currency 1,-1650,0,-919.0,-919.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-491,
9218,6073683,Closed,currency 1,-44,0,-28.0,-32.0,,0,13500.0,0.0,0.0,0.0,Consumer credit,-22,3447.0
9219,5908743,Active,currency 1,-48,0,112.0,,,0,67500.0,25114.5,0.0,0.0,Credit card,-8,
9220,6773770,Closed,currency 1,-2625,0,-2289.0,-2318.0,,0,57103.2,0.0,,0.0,Consumer credit,-820,
9221,5306360,Active,currency 1,-143,0,4265.0,,,0,5104080.0,5066014.5,0.0,0.0,Mortgage,-23,
9222,6289631,Closed,currency 1,-1075,0,19.0,-653.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-648,
9223,5531836,Closed,currency 1,-2361,0,-536.0,-1045.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-204,
9224,6245345,Closed,currency 1,-451,0,-153.0,-153.0,0.0,0,85646.97,0.0,0.0,0.0,Consumer credit,-153,
9225,5042966,Active,currency 1,-159,0,1018.0,,,0,432000.0,0.0,0.0,0.0,Credit card,-81,
9226,6062679,Closed,currency 1,-2800,0,-2495.0,-2493.0,,0,40140.0,0.0,0.0,0.0,Consumer credit,-2485,
9229,5041652,Closed,currency 1,-2333,0,-1222.0,-1740.0,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-1740,
9232,5312279,Active,currency 1,-232,0,866.0,,0.0,0,1377000.0,1144593.63,0.0,0.0,Car loan,-15,
9233,5393764,Closed,currency 1,-2015,0,-1681.0,-1707.0,0.0,0,212279.4,0.0,0.0,0.0,Consumer credit,-1707,
9234,5575622,Closed,currency 1,-1433,0,-1310.0,-1370.0,0.0,0,29905.92,0.0,0.0,0.0,Consumer credit,-1370,
9235,5133233,Closed,currency 1,-1146,0,-52.0,-53.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-52,
9238,5323109,Closed,currency 1,-1193,0,-647.0,-647.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-627,
9239,6415317,Closed,currency 1,-2486,0,30935.0,-2016.0,,0,81000.0,0.0,0.0,0.0,Credit card,-731,0.0
9240,5242148,Closed,currency 1,-2645,0,-1541.0,-2631.0,,0,540000.0,0.0,,0.0,Credit card,-2608,0.0
9243,6256025,Closed,currency 1,-1211,0,-907.0,-848.0,,0,83754.0,,,0.0,Consumer credit,-845,
9244,6641647,Closed,currency 1,-1070,0,-948.0,-979.0,,0,66216.96,0.0,,0.0,Consumer credit,-719,
9245,5194987,Closed,currency 1,-2113,0,-1727.0,-905.0,,0,38385.0,,,0.0,Consumer credit,-902,
9246,5837539,Closed,currency 1,-1639,0,-1427.0,-1607.0,,0,55260.0,0.0,,0.0,Consumer credit,-825,0.0
9247,5371291,Closed,currency 1,-1606,0,-1302.0,-1302.0,2882.88,0,28732.5,0.0,0.0,0.0,Consumer credit,-666,
9249,6790671,Closed,currency 1,-850,0,-476.0,-615.0,,0,70924.5,0.0,0.0,0.0,Consumer credit,-610,
9251,5138477,Active,currency 1,-399,0,696.0,,0.0,0,1055700.0,,,0.0,Car loan,-44,
9256,6305643,Active,currency 1,-577,0,504.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-27,
9257,5466942,Closed,currency 1,-2338,0,-2155.0,-2275.0,0.0,0,25623.675,0.0,0.0,0.0,Consumer credit,-2217,
9258,5552671,Closed,currency 1,-1619,0,-523.0,-1317.0,,0,395815.5,0.0,0.0,0.0,Consumer credit,-1316,4270.5
9259,5569812,Closed,currency 1,-1225,0,-1042.0,-1042.0,,0,34384.5,0.0,0.0,0.0,Consumer credit,-1036,
9261,5156953,Closed,currency 1,-714,0,-533.0,-562.0,,0,133560.0,0.0,0.0,0.0,Consumer credit,-561,40306.86
9262,5717066,Closed,currency 1,-212,0,-92.0,-120.0,,0,35415.0,0.0,0.0,0.0,Consumer credit,-17,
9264,6384304,Closed,currency 1,-469,0,-70.0,-70.0,,0,0.0,0.0,0.0,0.0,Credit card,-68,
9266,6082105,Closed,currency 1,-2335,0,-2184.0,-2246.0,,0,81810.0,0.0,0.0,0.0,Consumer credit,-1701,
9269,5807154,Closed,currency 1,-1502,0,-1227.0,-1226.0,,0,35955.0,0.0,,0.0,Consumer credit,-1226,0.0
9270,5647201,Closed,currency 1,-1240,0,-874.0,-1030.0,,0,47119.5,,,0.0,Consumer credit,-1028,
9274,5871079,Closed,currency 1,-2717,0,-2534.0,-2529.0,,0,29565.0,0.0,,0.0,Consumer credit,-2351,
9275,5799302,Closed,currency 1,-1607,0,-1395.0,-1512.0,,0,67403.34,0.0,,0.0,Consumer credit,-757,
9277,5027518,Closed,currency 1,-1419,0,-323.0,-446.0,,0,45000.0,0.0,0.0,0.0,Consumer credit,-442,
9278,5213244,Active,currency 1,-210,0,-180.0,,,0,67500.0,52623.0,0.0,0.0,Credit card,-60,77688.0
9280,5687291,Closed,currency 1,-2447,0,-2234.0,-2262.0,0.0,0,33877.53,0.0,0.0,0.0,Consumer credit,-2262,
9281,5067040,Closed,currency 1,-1236,0,-1115.0,-1204.0,,0,20250.0,0.0,,0.0,Consumer credit,-843,
9282,6791780,Active,currency 1,-1949,0,940.0,,6750.0,0,135000.0,-237.285,135237.285,0.0,Credit card,-732,
9284,6210645,Active,currency 1,-110,0,255.0,,0.0,0,139455.0,108675.0,0.0,0.0,Consumer credit,-18,17550.0
9285,5197433,Closed,currency 1,-805,0,-412.0,-412.0,0.0,0,141655.5,0.0,0.0,0.0,Consumer credit,-411,
9286,5207270,Closed,currency 1,-2512,0,-2176.0,-2479.0,0.0,0,50035.05,0.0,0.0,0.0,Consumer credit,-2479,
9288,6251455,Active,currency 1,-1028,0,223.0,,,0,360000.0,0.0,0.0,0.0,Credit card,-99,
9289,6227591,Closed,currency 1,-280,0,-158.0,-158.0,0.0,0,51759.0,0.0,0.0,0.0,Consumer credit,-158,
9292,5464093,Closed,currency 1,-1109,0,-743.0,-772.0,0.0,0,27221.76,0.0,0.0,0.0,Consumer credit,-772,
9293,6594708,Closed,currency 1,-1109,0,-952.0,-938.0,,0,112410.0,0.0,0.0,0.0,Consumer credit,-870,
9294,6251029,Closed,currency 1,-403,0,357.0,-252.0,,0,54949.5,0.0,,0.0,Consumer credit,-242,
9296,6233290,Closed,currency 1,-2523,0,-1428.0,-2138.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-1254,0.0
9299,5703040,Closed,currency 1,-2514,0,-2331.0,-2268.0,9261.0,0,53095.5,,,0.0,Consumer credit,-2265,
9301,6348138,Active,currency 1,-555,0,1271.0,,,0,1800000.0,1477233.0,0.0,0.0,Consumer credit,-32,50679.0
9302,6045826,Closed,currency 1,-1191,0,-1069.0,-1002.0,,0,29992.5,,,0.0,Consumer credit,-999,11664.0
9305,5938117,Closed,currency 1,-1293,0,-1200.0,-1182.0,,0,36864.0,0.0,0.0,0.0,Consumer credit,-934,0.0
9307,6353115,Closed,currency 1,-273,0,-182.0,-155.0,,0,35523.0,,,0.0,Consumer credit,-148,
9310,6208860,Closed,currency 1,-1864,0,-1560.0,-1537.0,,0,137700.0,0.0,0.0,0.0,Consumer credit,-942,0.0
9311,6397685,Active,currency 1,-357,0,1469.0,,,0,49500.0,45421.38,4078.62,0.0,Credit card,-11,
9312,6033863,Closed,currency 1,-1162,0,-973.0,-973.0,0.0,0,22266.0,,,0.0,Consumer credit,-971,
9313,6788627,Closed,currency 1,-890,0,480.0,-98.0,,0,6061500.0,0.0,0.0,0.0,Consumer credit,-76,
9314,5398004,Active,currency 1,-158,0,1668.0,,,0,2614500.0,2105959.5,0.0,0.0,Consumer credit,-18,
9316,5970338,Closed,currency 1,-1332,0,-1148.0,-1298.0,,0,22225.5,0.0,0.0,0.0,Consumer credit,-1297,34479.0
9318,5454219,Closed,currency 1,-1136,0,691.0,-405.0,,0,1215045.0,0.0,0.0,0.0,Car loan,-59,4495.5
9319,5485478,Active,currency 1,-589,0,533.0,,,0,207000.0,215460.0,0.0,0.0,Credit card,-16,
9322,6078820,Closed,currency 1,-480,0,591.0,-190.0,,0,225000.0,0.0,0.0,0.0,Credit card,-188,0.0
9323,6354665,Closed,currency 1,-2500,0,-2287.0,-2317.0,0.0,0,15484.5,0.0,0.0,0.0,Consumer credit,-2317,
9324,5445802,Closed,currency 1,-1018,0,-652.0,-652.0,,0,55800.0,0.0,0.0,0.0,Consumer credit,-603,
9325,6403151,Closed,currency 1,-1436,0,-1252.0,-1343.0,,0,25155.0,0.0,,0.0,Consumer credit,-1343,
9329,6357892,Closed,currency 1,-463,0,-190.0,-251.0,,0,166500.0,0.0,0.0,0.0,Consumer credit,-180,
9330,6447225,Closed,currency 1,-1579,0,-1365.0,-1394.0,0.0,0,23580.0,0.0,0.0,0.0,Consumer credit,-1394,
9331,6241445,Closed,currency 1,-1921,0,-1617.0,-1617.0,0.0,0,56700.0,0.0,0.0,0.0,Consumer credit,-1617,
9334,6207660,Closed,currency 1,-1316,0,-919.0,-948.0,,0,76410.0,0.0,,0.0,Consumer credit,-733,
9336,6835664,Active,currency 1,-696,0,34.0,,,0,360000.0,35743.5,0.0,0.0,Consumer credit,-24,18148.5
9337,5524973,Closed,currency 1,-733,0,-3.0,-15.0,,0,933750.0,0.0,0.0,0.0,Consumer credit,-9,
9338,5168244,Closed,currency 1,-286,0,17.0,-225.0,0.0,0,90196.65,0.0,0.0,0.0,Consumer credit,-158,
9339,5098597,Closed,currency 1,-1873,0,-367.0,-54.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-48,
9340,5079218,Closed,currency 1,-113,0,170.0,-49.0,,0,0.0,0.0,0.0,0.0,Credit card,-38,0.0
9341,5927135,Closed,currency 1,-1382,0,-1016.0,-1016.0,0.0,0,70214.22,0.0,0.0,0.0,Consumer credit,-927,
9342,5118012,Closed,currency 1,-555,0,-371.0,-398.0,,0,36961.2,0.0,,0.0,Consumer credit,-395,6561.0
9343,5024712,Closed,currency 1,-2631,0,-2510.0,-2537.0,,0,13500.0,0.0,,0.0,Consumer credit,-780,
9345,6552483,Active,currency 1,-116,0,1077.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-12,
9347,5939351,Closed,currency 1,-1565,0,-1200.0,-1203.0,,0,62941.5,0.0,0.0,0.0,Consumer credit,-1203,0.0
9348,5490630,Closed,currency 1,-2794,0,-2501.0,-2368.0,,0,35581.5,,,0.0,Consumer credit,-2368,
9350,6064759,Active,currency 1,-1227,0,-866.0,,,0,24885.0,22567.5,,0.0,Consumer credit,-535,0.0
9352,5387334,Active,currency 1,-1648,0,178.0,,,0,202500.0,24408.0,0.0,0.0,Consumer credit,-18,
9353,5713038,Closed,currency 1,-2702,0,-2487.0,-2516.0,,0,16680.42,0.0,,0.0,Consumer credit,-735,
9359,5652564,Closed,currency 1,-520,0,210.0,-124.0,,0,186480.0,0.0,0.0,0.0,Consumer credit,-106,
9360,5077056,Closed,currency 1,-2554,0,-2188.0,-2188.0,,0,723600.0,0.0,0.0,0.0,Consumer credit,-1126,
9362,5243532,Closed,currency 1,-391,0,-184.0,-184.0,,0,42223.5,0.0,,0.0,Consumer credit,-161,0.0
9363,6535081,Closed,currency 1,-722,0,6561.0,-357.0,,0,7650000.0,0.0,0.0,0.0,Mortgage,-305,
9364,5117156,Active,currency 1,-1615,0,211.0,,,0,585000.0,25294.5,0.0,0.0,Consumer credit,-58,10548.0
9366,6505173,Closed,currency 1,-1750,0,-1020.0,-1020.0,,0,110191.5,0.0,,0.0,Consumer credit,-1018,
9367,5418085,Active,currency 1,-439,0,1412.0,,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-439,
9368,6303487,Active,currency 1,-336,0,760.0,,,0,1575000.0,1246797.0,0.0,0.0,Consumer credit,-28,
9369,5805498,Closed,currency 1,-1137,0,-590.0,-590.0,0.0,0,180000.0,0.0,0.0,0.0,Consumer credit,-586,
9370,5250182,Active,currency 1,-649,0,708.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-29,
9372,6353634,Closed,currency 1,-2234,0,-2022.0,-2050.0,7001.145,0,36611.46,0.0,0.0,0.0,Consumer credit,-2050,12749.985
9375,6512149,Active,currency 1,-420,0,1406.0,,,0,450000.0,352498.5,0.0,0.0,Consumer credit,-6,
9376,6368550,Closed,currency 1,-2487,0,-2183.0,-2180.0,,0,32508.0,0.0,0.0,0.0,Consumer credit,-2178,0.0
9377,6381179,Closed,currency 1,-2194,0,-1982.0,-1982.0,,0,28075.5,0.0,0.0,0.0,Consumer credit,-1595,
9378,6832292,Active,currency 1,-2422,0,8895.0,,6871.5,1,130500.0,,,0.0,Credit card,-21,
9380,5949871,Closed,currency 1,-704,0,-519.0,-519.0,0.0,0,449488.845,0.0,0.0,0.0,Consumer credit,-513,0.0
9382,5679404,Closed,currency 1,-2558,0,,-374.0,0.0,0,13500.0,0.0,0.0,0.0,Credit card,-279,
9384,5108413,Active,currency 1,-811,0,1013.0,,,0,302022.0,0.0,0.0,0.0,Consumer credit,-27,
9385,5854248,Active,currency 1,-189,0,1484.0,,,0,1026814.5,935932.5,0.0,0.0,Consumer credit,-7,35086.5
9387,5800091,Active,currency 1,-88,0,278.0,,4089.195,0,60538.095,52151.445,0.0,0.0,Consumer credit,-24,
9388,5106652,Closed,currency 1,-2899,0,-2352.0,-2373.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-522,
9390,5489047,Active,currency 1,-12,0,80.0,,,0,108000.0,108324.0,,0.0,Consumer credit,-9,
9391,5039497,Closed,currency 1,-2244,0,-2030.0,-2059.0,0.0,0,63583.425,0.0,0.0,0.0,Consumer credit,-2059,
9392,6636460,Closed,currency 1,-1174,0,-474.0,-445.0,,0,218569.5,,,0.0,Consumer credit,-436,
9393,6461871,Active,currency 1,-513,0,31053.0,,,0,0.0,0.0,,0.0,Credit card,-368,
9394,5313197,Closed,currency 1,-2857,0,-2310.0,-2301.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-107,
9396,5114277,Closed,currency 1,-329,0,-206.0,-237.0,0.0,0,45531.0,0.0,0.0,0.0,Consumer credit,-235,
9397,6640844,Closed,currency 1,-1017,0,-261.0,-260.0,,0,144000.0,0.0,0.0,0.0,Credit card,-257,
9398,5427692,Closed,currency 1,-1872,0,-1660.0,-1689.0,1890.0,0,62495.28,0.0,0.0,0.0,Consumer credit,-1689,
9400,5791869,Closed,currency 1,-1318,0,-676.0,-283.0,,0,0.0,0.0,,0.0,Credit card,-272,4185.0
9401,5196915,Active,currency 1,-118,0,522.0,,0.0,0,675000.0,629472.96,0.0,0.0,Consumer credit,-28,43353.0
9402,6154540,Active,currency 1,-449,0,1377.0,,,0,245250.0,210172.5,0.0,0.0,Consumer credit,-16,3690.0
9403,6507028,Active,currency 1,-726,0,643.0,,,0,270000.0,137650.5,0.0,0.0,Credit card,-42,
9404,5138600,Closed,currency 1,-2731,0,-2609.0,-2638.0,18865.935,0,53897.805,0.0,0.0,0.0,Consumer credit,-2638,
9406,6516893,Closed,currency 1,-1347,0,-367.0,-1301.0,,0,42102.0,0.0,0.0,0.0,Credit card,-534,
9410,5536762,Active,currency 1,-148,0,1678.0,,,0,2293650.0,2205004.5,0.0,0.0,Consumer credit,-21,64003.5
9412,5115882,Active,currency 1,-2803,0,-2067.0,,,0,90000.0,,,0.0,Consumer credit,-2067,0.0
9413,5672817,Closed,currency 1,-1464,0,-1283.0,-1317.0,,0,89482.5,0.0,0.0,0.0,Consumer credit,-1317,
9414,6349230,Active,currency 1,-267,0,272.0,,,0,179640.0,117364.5,,0.0,Consumer credit,-63,
9415,5048242,Closed,currency 1,-1526,0,-1434.0,-1405.0,,0,26667.0,0.0,0.0,0.0,Consumer credit,-810,7377.03
9416,6307502,Active,currency 1,-426,0,1035.0,,,0,315000.0,229707.0,0.0,0.0,Consumer credit,-16,
9419,5150216,Active,currency 1,-2526,0,1127.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-8,12019.5
9420,6495031,Active,currency 1,-580,0,31125.0,,,0,0.0,0.0,0.0,0.0,Credit card,-29,
9421,6090221,Closed,currency 1,-1408,0,-1255.0,-1345.0,,0,76939.74,0.0,,0.0,Consumer credit,-844,56524.5
9422,6500275,Active,currency 1,-607,0,110.0,,,0,450000.0,0.0,0.0,0.0,Credit card,-193,
9425,5080445,Closed,currency 1,-2211,0,-1846.0,-1876.0,,0,157500.0,37777.5,0.0,0.0,Consumer credit,-1872,
9427,6389060,Closed,currency 1,-2455,0,-1725.0,-1880.0,,0,292500.0,0.0,0.0,0.0,Consumer credit,-1355,44950.5
9428,6461395,Closed,currency 1,-745,0,-380.0,-688.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-680,
9429,5700407,Closed,currency 1,-1784,0,-1540.0,-1534.0,,0,134865.0,0.0,0.0,0.0,Consumer credit,-846,0.0
9430,5849184,Closed,currency 1,-774,0,322.0,-175.0,,0,1367644.5,0.0,,0.0,Consumer credit,-121,
9431,6786562,Closed,currency 1,-1520,0,-1308.0,-1337.0,,0,29041.29,0.0,,0.0,Consumer credit,-758,
9433,5664529,Active,currency 1,-1053,0,774.0,,,0,450000.0,225630.0,0.0,0.0,Consumer credit,-51,
9435,5538403,Closed,currency 1,-1000,0,-877.0,-877.0,,0,75312.0,0.0,0.0,0.0,Consumer credit,-697,
9436,5087939,Active,currency 1,-1478,0,325.0,,0.0,0,468000.0,128916.0,307808.955,0.0,Credit card,-5,45000.0
9437,5095013,Closed,currency 1,-2663,0,-1556.0,-1805.0,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-1805,
